Date,Close
1927-12-31,17.65999984741211
1928-01-31,17.56999969482422
1928-02-29,17.260000228881836
1928-03-31,19.280000686645508
1928-04-30,19.75
1928-05-31,20.0
1928-06-30,19.139999389648438
1928-07-31,19.43000030517578
1928-08-31,20.8700008392334
1928-09-30,21.139999389648438
1928-10-31,21.68000030517578
1928-11-30,24.280000686645508
1928-12-31,24.350000381469727
1929-01-31,25.739999771118164
1929-02-28,25.59000015258789
1929-03-31,25.530000686645508
1929-04-30,25.940000534057617
1929-05-31,24.829999923706055
1929-06-30,27.40999984741211
1929-07-31,28.8799991607666
1929-08-31,31.709999084472656
1929-09-30,30.15999984741211
1929-10-31,24.149999618530273
1929-11-30,20.920000076293945
1929-12-31,21.450000762939453
1930-01-31,22.790000915527344
1930-02-28,23.280000686645508
1930-03-31,24.149999618530273
1930-04-30,24.899999618530273
1930-05-31,24.489999771118164
1930-06-30,20.459999084472656
1930-07-31,21.209999084472656
1930-08-31,21.3700008392334
1930-09-30,18.59000015258789
1930-10-31,16.940000534057617
1930-11-30,16.3799991607666
1930-12-31,15.34000015258789
1931-01-31,16.190000534057617
1931-02-28,18.030000686645508
1931-03-31,16.690000534057617
1931-04-30,15.09000015258789
1931-05-31,13.020000457763672
1931-06-30,14.829999923706055
1931-07-31,13.729999542236328
1931-08-31,13.859999656677246
1931-09-30,9.710000038146973
1931-10-31,10.430000305175781
1931-11-30,9.5
1931-12-31,8.119999885559082
1932-01-31,7.940000057220459
1932-02-29,8.289999961853027
1932-03-31,7.309999942779541
1932-04-30,5.829999923706055
1932-05-31,4.46999979019165
1932-06-30,4.429999828338623
1932-07-31,6.03000020980835
1932-08-31,8.390000343322754
1932-09-30,8.079999923706055
1932-10-31,6.960000038146973
1932-11-30,6.550000190734863
1932-12-31,6.920000076293945
1933-01-31,6.940000057220459
1933-02-28,5.659999847412109
1933-03-31,5.849999904632568
1933-04-30,7.829999923706055
1933-05-31,9.640000343322754
1933-06-30,10.90999984741211
1933-07-31,9.949999809265137
1933-08-31,11.09000015258789
1933-09-30,9.720000267028809
1933-10-31,8.960000038146973
1933-11-30,9.880000114440918
1933-12-31,9.970000267028809
1934-01-31,11.170000076293945
1934-02-28,10.760000228881836
