Date,Close
2018-07-31,1.1707408428192139
2018-08-31,1.1664663553237915
2018-09-30,1.1637378931045532
2018-10-31,1.1346358060836792
2018-11-30,1.1392766237258911
2018-12-31,1.1439945697784424
2019-01-31,1.1487650871276855
2019-02-28,1.1380189657211304
2019-03-31,1.1230024099349976
2019-04-30,1.1185182332992554
2019-05-31,1.1131147146224976
2019-06-30,1.1372941732406616
2019-07-31,1.1157974004745483
2019-08-31,1.1061947345733643
2019-09-30,1.0942714214324951
2019-10-31,1.1154489517211914
2019-11-30,1.101176142692566
2019-12-31,1.120229721069336
2020-01-31,1.1029127836227417
2020-02-29,1.0997228622436523
2020-03-31,1.1030466556549072
2020-04-30,1.087725043296814
2020-05-31,1.1079105138778687
2020-06-30,1.1247202157974243
2020-07-31,1.1872254610061646
2020-08-31,1.1918240785598755
2020-09-30,1.1742050647735596
2020-10-31,1.1678695678710938
2020-11-30,1.1971460580825806
2020-12-31,1.2299896478652954
2021-01-31,1.2120037078857422
2021-02-28,1.2160420417785645
2021-03-31,1.1723604202270508
2021-04-30,1.2127091884613037
2021-05-31,1.2190067768096924
2021-06-30,1.1901928186416626
2021-07-31,1.1892997026443481
2021-08-31,1.1796904802322388
2021-09-30,1.1601601839065552
2021-10-31,1.1683608293533325
2021-11-30,1.1293437480926514
2021-12-31,1.132502794265747
2022-01-31,1.1152374744415283
2022-02-28,1.118105411529541
2022-03-31,1.1161835193634033
2022-04-30,1.0504201650619507
2022-05-31,1.0773539543151855
2022-06-30,1.04465913772583
2022-07-31,1.0192328691482544
2022-08-31,1.0025062561035156
2022-09-30,0.9829555749893188
2022-10-31,0.9955002665519714
2022-11-30,1.0324499607086182
2022-12-31,1.066075325012207
2023-01-31,1.0850694179534912
2023-02-28,1.0611205101013184
2023-03-31,1.0904649496078491
2023-04-30,1.1032048463821411
2023-05-31,1.073306918144226
2023-06-30,1.0868029594421387
2023-07-31,1.1024264097213745
2023-08-31,1.0932546854019165
2023-09-30,1.0562450885772705
2023-10-31,1.061503529548645
2023-11-30,1.0973695516586304
2023-12-31,1.1068191528320312
2024-01-31,1.08433997631073
2024-02-29,1.0838816165924072
2024-03-31,1.0794472694396973
2024-04-30,1.0715701580047607
2024-05-31,1.0835410356521606
2024-06-30,1.0708472728729248
2024-07-31,1.0816072225570679
2024-08-31,1.1080454587936401
2024-09-30,1.1169815063476562
2024-10-31,1.0859178304672241
2024-11-30,1.0563008785247803
2024-12-31,1.040615200996399
2025-01-31,1.0397279262542725
2025-02-28,1.039511799812317
2025-03-31,1.082391619682312
2025-04-30,1.1389262676239014
2025-05-31,1.1378376483917236
2025-06-30,1.1727453470230103
2025-07-31,1.1429355144500732
2025-08-31,1.1681560277938843
2025-09-30,1.1731443405151367
2025-10-31,1.157246708869934
2025-11-30,1.1599851846694946
2025-12-31,1.1747292280197144
2026-01-31,1.1716461181640625
